11,12,13,15,17,18,19,10,21,22,3,33,37,38,39,4,6,7,8,9,date,x,y,user
-78.0,-75.0,-83.0,-100.0,-83.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-71.0,-79.0,-69.0,-84.0,-69.0,2019-09-25-191727,0.0,22.0,1.0
-76.0,-66.0,-100.0,-100.0,-80.0,-67.0,-100.0,-86.0,-100.0,-100.0,-53.0,-100.0,-100.0,-100.0,-100.0,-73.0,-78.0,-100.0,-73.0,-69.0,2019-09-25-191735,0.0,23.0,1.0
-73.0,-79.0,-100.0,-100.0,-85.0,-76.0,-83.0,-100.0,-100.0,-86.0,-100.0,-100.0,-79.0,-100.0,-100.0,-83.0,-67.0,-69.0,-89.0,-74.0,2019-09-25-191809,0.0,23.0,1.0
-81.0,-65.0,-100.0,-100.0,-80.0,-73.0,-100.0,-86.0,-84.0,-100.0,-57.0,-100.0,-82.0,-100.0,-100.0,-66.0,-77.0,-75.0,-80.0,-74.0,2019-09-25-191818,0.0,23.0,1.0
-72.0,-70.0,-100.0,-100.0,-100.0,-73.0,-100.0,-86.0,-80.0,-100.0,-53.0,-83.0,-84.0,-86.0,-100.0,-72.0,-71.0,-74.0,-83.0,-75.0,2019-09-25-191828,0.0,23.0,1.0
-83.0,-64.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-71.0,-82.0,-80.0,-100.0,-87.0,-80.0,-71.0,-69.0,-82.0,-76.0,2019-09-25-191844,0.0,24.0,1.0
-73.0,-75.0,-100.0,-100.0,-100.0,-80.0,-100.0,-87.0,-100.0,-100.0,-65.0,-100.0,-100.0,-100.0,-100.0,-85.0,-71.0,-69.0,-83.0,-74.0,2019-09-25-191907,0.0,24.0,1.0
-74.0,-65.0,-100.0,-100.0,-75.0,-74.0,-100.0,-100.0,-84.0,-100.0,-56.0,-100.0,-100.0,-100.0,-83.0,-67.0,-69.0,-100.0,-79.0,-77.0,2019-09-25-191914,0.0,24.0,1.0
-75.0,-78.0,-100.0,-100.0,-100.0,-79.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-84.0,-78.0,-78.0,-71.0,-100.0,-68.0,2019-09-25-191922,0.0,24.0,1.0
-77.0,-71.0,-100.0,-100.0,-100.0,-66.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-80.0,-68.0,-79.0,-69.0,2019-09-25-191930,0.0,25.0,1.0
